15:17:50 | __main__        | INFO     | 🎵 Play request: 'https://youtu.be/ulr0muQKjk0?feature=shared' by Sleepless
15:17:50 | __main__        | INFO     | 🔗 Processing YouTube URL: https://youtu.be/ulr0muQKjk0?feature=shared
15:17:56 | __main__        | INFO     | ✅ Successfully extracted track: TAEYEON 태연 '11:11' MV
15:17:56 | __main__        | INFO     | ✅ Added track to queue: TAEYEON 태연 '11:11' MV
15:18:07 | __main__        | INFO     | 🎵 Play request: 'https://youtu.be/4Jq7BQvfBuw?feature=shared' by Sleepless
15:18:07 | __main__        | INFO     | 🔗 Processing YouTube URL: https://youtu.be/4Jq7BQvfBuw?feature=shared
15:18:13 | __main__        | INFO     | ✅ Successfully extracted track: TAEYEON - I (  's... Taeyeon Concert in Seoul ) Full HD 1080P
15:18:13 | __main__        | INFO     | ✅ Added track to queue: TAEYEON - I (  's... Taeyeon Concert in Seoul ) Full HD 1080P
15:19:46 | __main__        | INFO     | 🎵 Starting playback for guild 1252561974253064273
15:19:46 | __main__        | INFO     | 🎵 Now playing: AAA - I'll be there [Stage Mix]
15:20:33 | __main__        | INFO     | 📊 Health Check: 6 guilds, 142 users, 1 playing
15:23:28 | __main__        | INFO     | 🎵 Starting playback for guild 1252561974253064273
15:23:28 | __main__        | INFO     | 🎵 Now playing: TAEYEON 태연 '11:11' MV
15:25:33 | __main__        | INFO     | 📊 Health Check: 6 guilds, 142 users, 1 playing
15:27:25 | __main__        | INFO     | 🎵 Starting playback for guild 1252561974253064273
15:27:25 | __main__        | INFO     | 🎵 Now playing: TAEYEON - I (  's... Taeyeon Concert in Seoul ) Full HD 1080P
15:30:33 | __main__        | INFO     | 📊 Health Check: 6 guilds, 142 users, 1 playing
15:30:34 | __main__        | INFO     | 🎵 Play request: 'https://youtu.be/gdSsAoYOeLw?feature=shared' by Sleepless
15:30:34 | __main__        | INFO     | 🔗 Processing YouTube URL: https://youtu.be/gdSsAoYOeLw?feature=shared
15:30:41 | __main__        | INFO     | ✅ Successfully extracted track: [OFFICIAL MV] Yoko Apasra - Be My Boo (Blank the Series OST)
15:30:41 | __main__        | INFO     | ✅ Added track to queue: [OFFICIAL MV] Yoko Apasra - Be My Boo (Blank the Series OST)
15:33:33 | __main__        | INFO     | 🎵 Starting playback for guild 1252561974253064273
15:33:33 | __main__        | INFO     | 🎵 Now playing: [OFFICIAL MV] Yoko Apasra - Be My Boo (Blank the Series OST)
15:35:29 | discord.voice_state | ERROR    | Disconnected from voice... Reconnecting in 1.97s.
Traceback (most recent call last):
  File "C:\Program Files\Python313\Lib\asyncio\tasks.py", line 507, in wait_for
    return await fut
           ^^^^^^^^^
  File "C:\Users\Asus\AppData\Roaming\Python\Python313\site-packages\aiohttp\client_ws.py", line 336, in receive
    msg = await self._reader.read()
          ^^^^^^^^^^^^^^^^^^^^^^^^^
  File "aiohttp/_websocket/reader_c.py", line 118, in read
  File "aiohttp/_websocket/reader_c.py", line 115, in aiohttp._websocket.reader_c.WebSocketDataQueue.read
asyncio.exceptions.CancelledError

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "C:\Users\Asus\AppData\Roaming\Python\Python313\site-packages\discord\voice_state.py", line 601, in _poll_voice_ws
    await self.ws.poll_event()
  File "C:\Users\Asus\AppData\Roaming\Python\Python313\site-packages\discord\gateway.py", line 1045, in poll_event
    msg = await asyncio.wait_for(self.ws.receive(), timeout=30.0)
          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Program Files\Python313\Lib\asyncio\tasks.py", line 506, in wait_for
    async with timeouts.timeout(timeout):
               ~~~~~~~~~~~~~~~~^^^^^^^^^
  File "C:\Program Files\Python313\Lib\asyncio\timeouts.py", line 116, in __aexit__
    raise TimeoutError from exc_val
TimeoutError
15:35:33 | __main__        | INFO     | 📊 Health Check: 6 guilds, 142 users, 1 playing
15:36:13 | discord.gateway | WARNING  | Can't keep up, shard ID None websocket is 11.7s behind.
15:39:56 | __main__        | INFO     | 🚀 Starting Enhanced YouTube Music Bot v3.0...
15:39:56 | __main__        | INFO     | 🐍 Python: 3.13.7 (tags/v3.13.7:bcee1c3, Aug 14 2025, 14:15:11) [MSC v.1944 64 bit (AMD64)]
15:39:56 | __main__        | INFO     | 📦 Discord.py: 2.6.3
15:39:56 | __main__        | INFO     | 🎵 Starting bot connection...
15:39:57 | __main__        | INFO     | 🚀 Starting Enhanced YouTube Music Bot v3.0...
15:39:57 | __main__        | INFO     | ✅ Database initialized successfully with enhanced schema
15:39:57 | __main__        | ERROR    | ❌ Failed to load config for guild 1252561974253064273: '128k' is not a valid AudioQuality
15:39:57 | __main__        | INFO     | ✅ Loaded 0 server configurations
15:39:58 | __main__        | INFO     | ✅ Synced 12 slash commands
15:39:58 | __main__        | INFO     | ✅ Bot setup completed successfully in 1.69s
15:40:02 | __main__        | INFO     | ============================================================
15:40:02 | __main__        | INFO     | 🎵 Enhanced Music Bot v3.0 is ready!
15:40:02 | __main__        | INFO     | 📊 Bot: ALL-FaraSong#9890 (ID: 1193773719219347506)
15:40:02 | __main__        | INFO     | 🌐 Connected to 6 guilds
15:40:02 | __main__        | INFO     | 👥 Serving 142 users
15:40:02 | __main__        | INFO     | ============================================================
15:40:20 | __main__        | INFO     | 🎵 Play request: 'https://youtu.be/gdSsAoYOeLw?feature=shared' by Sleepless
15:40:20 | __main__        | INFO     | 🔗 Processing YouTube URL: https://youtu.be/gdSsAoYOeLw?feature=shared
15:40:29 | __main__        | INFO     | ✅ Successfully extracted track: [OFFICIAL MV] Yoko Apasra - Be My Boo (Blank the Series OST)
15:40:29 | __main__        | INFO     | ✅ Added track to queue: [OFFICIAL MV] Yoko Apasra - Be My Boo (Blank the Series OST)
15:40:29 | __main__        | INFO     | 🎵 Starting playback for guild 1252561974253064273
15:40:29 | __main__        | INFO     | 🎵 Now playing: [OFFICIAL MV] Yoko Apasra - Be My Boo (Blank the Series OST)
